El Cat�logo Nacional de C�digos Postales, es elaborado por Correos de M�xico y se proporciona en forma gratuita para uso particular, no estando permitida su comercializaci�n, total o parcial, ni su distribuci�n a terceros bajo ning�n concepto.
d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad,d_CP,c_estado,c_oficina,c_tipo_asenta,c_mnpio,id_asenta_cpcons,d_zona,c_cve_ciudad,c_CP
42039,Rinc�n de las Lomas I,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,2361,Urbano,03,
42039,Rinc�n de las Lomas II,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,2362,Urbano,03,
42039,Crisol,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,2917,Urbano,03,
42039,Renacimiento,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,6048,Urbano,03,
42039,Los Olivos,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,6067,Urbano,03,
42039,Nuevo Plutarco,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,6069,Urbano,03,
42039,El Diamante,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,6070,Urbano,03,
42039,La Cancha,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,6071,Urbano,03,
42039,Colonos de Ampliaci�n San Bartolo,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,6072,Urbano,03,
42039,La Marquesa,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,6073,Urbano,03,
42039,Los �ngeles,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,6074,Urbano,03,
42039,Aves del Para�so,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,6075,Urbano,03,
42039,Media Luna,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,6076,Urbano,03,
42039,Europa,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,6077,Urbano,03,
42039,Los Pirules,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,6078,Urbano,03,
42039,Venecia,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,6079,Urbano,03,
42039,Santo Domingo,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,6080,Urbano,03,
42039,Abundio de Antorcha Campesina,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,6081,Urbano,03,
42039,Bugambilias,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,6082,Urbano,03,
42039,Ampliaci�n M�rtires del 18 de Agosto,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,6083,Urbano,03,
42039,Privada los �ngeles,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,6092,Urbano,03,
42039,Residencial Diamante,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,6093,Urbano,03,
42039,Privada San Jos�,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,6094,Urbano,03,
42039,Jorge Obispo,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,6150,Urbano,03,
42039,Sierra Bonita,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0002,Urbano,03,
42039,Campo de Tiro,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,0053,Urbano,03,
42039,Cruz del Cerrito,Barrio,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,02,048,0054,Urbano,03,
42039,San Bartolo,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0056,Urbano,03,
42039,Santa Cruz,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,0057,Urbano,03,
42039,20 de Noviembre,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0072,Urbano,03,
42039,Palestina,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,2235,Urbano,03,
42039,Miguel Hidalgo,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,2236,Urbano,03,
42039,M�rtires 18 de Agosto,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,2255,Urbano,03,
42039,Uni�n Antorchista,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,2256,Urbano,03,
42040,Hilaturas Hidalgo,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,0058,Urbano,03,
42040,Morelos,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0061,Urbano,03,
42040,Rep�blica del Per�,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,0063,Urbano,03,
42050,Ex-Hacienda de Guadalupe,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0064,Urbano,03,
42050,Jard�n Col�n,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0065,Urbano,03,
42050,La Surtidora,Barrio,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,02,048,0066,Urbano,03,
42050,Las Lajas,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0067,Urbano,03,
42050,El Mosco,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0068,Urbano,03,
42050,Parque Hidalgo,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0069,Urbano,03,
42050,De Santiago,Barrio,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,02,048,0071,Urbano,03,
42050,San Francisco,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,2503,Urbano,03,
42055,An�huac,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0073,Urbano,03,
42056,Cruz de los Ciegos,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0074,Urbano,03,
42056,Santa Apolonia,Barrio,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,02,048,6060,Urbano,03,
